Phylum,Class,22.unmapped,27.unmapped,21.unmapped,24.unmapped,25.unmapped,28.unmapped,29.unmapped,23.unmapped,17.unmapped,26.unmapped,18.unmapped,19.unmapped,20.unmapped
NA,NA,0,1.55E-05,0,0,0,0,0.000107106,2.69E-05,3.35E-05,0.000109938,0,0,0.000124498
NA,NA,0,0,0,1.24E-05,0,0,1.53E-05,2.69E-05,0,0.000361226,1.47E-05,0,6.22E-05
Bacteroidetes,Bacteroidia,0,0,0,0.000410754,0,0,0,0,0,0,0,0,0
Spirochaetes,Spirochaetia,0,0,0,0,0,0,0.000504927,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,0,1.55E-05,0,0,0,0,0,0,0,3.14E-05,0,5.48E-05,0
Firmicutes,Clostridia,4.46E-05,0,1.06E-05,0,0,0,1.53E-05,0,0,6.28E-05,0,0,0
Firmicutes,Clostridia,0,0,6.39E-05,0,0,0,0,1.34E-05,0,4.71E-05,0,0,4.67E-05
Firmicutes,Clostridia,7.44E-05,1.55E-05,6.39E-05,2.49E-05,0,1.33E-05,0,2.69E-05,0,0,0,1.37E-05,4.67E-05
Firmicutes,Clostridia,1.49E-05,0,1.06E-05,2.49E-05,5.03E-05,2.65E-05,1.53E-05,2.69E-05,6.70E-05,7.85E-05,0,0,0
Firmicutes,Clostridia,0,0,3.19E-05,1.24E-05,0,1.33E-05,1.53E-05,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,1.24E-05,0,1.33E-05,0,0,0,0,0,2.74E-05,6.22E-05
Firmicutes,Clostridia,0,0,2.13E-05,1.24E-05,0.000117353,0,0,0,6.70E-05,6.28E-05,2.93E-05,1.37E-05,1.56E-05
Firmicutes,Clostridia,0,1.55E-05,0,3.73E-05,6.71E-05,0,0,0,1.68E-05,0,1.47E-05,0,3.11E-05
Firmicutes,Clostridia,1.49E-05,0,2.13E-05,0,5.03E-05,0,0,0,0,1.57E-05,1.47E-05,4.11E-05,0
Firmicutes,Negativicutes,0,0,6.39E-05,0,1.68E-05,7.96E-05,0,2.69E-05,1.68E-05,0,2.93E-05,0,0
Firmicutes,Clostridia,0,0,7.45E-05,0,0,0,0,1.34E-05,5.03E-05,0,0,0,0
Firmicutes,Clostridia,0,0,2.13E-05,0.000161812,3.35E-05,1.33E-05,0,0,0,4.71E-05,1.47E-05,0,3.11E-05
Firmicutes,Clostridia,2.97E-05,3.09E-05,0,0,1.68E-05,2.65E-05,1.53E-05,0,0,0,0,0,1.56E-05
NA,NA,0,0,0,0,0,1.33E-05,1.53E-05,0,1.68E-05,7.85E-05,0,0,0.000124498
Firmicutes,Clostridia,1.49E-05,0,0.00010642,1.24E-05,1.68E-05,1.33E-05,0,2.69E-05,1.68E-05,3.14E-05,0,1.37E-05,3.11E-05
Firmicutes,Clostridia,0,0,0,0.000124471,5.03E-05,1.33E-05,1.53E-05,0,5.03E-05,0,0,0,0
Firmicutes,Clostridia,2.97E-05,0,0,7.47E-05,5.03E-05,0,1.53E-05,1.34E-05,0,4.71E-05,0,0,4.67E-05
Fibrobacteres,Fibrobacteria,0,0.000108188,0,0,0,0,3.06E-05,0,0,0,0,6.85E-05,0
Firmicutes,Clostridia,2.97E-05,3.09E-05,0,1.24E-05,0,1.33E-05,6.12E-05,0,8.38E-05,1.57E-05,0,6.85E-05,0
Firmicutes,Clostridia,0,0,1.06E-05,0,0,0,0,0.000282106,0,0,1.47E-05,0,0
Firmicutes,Clostridia,1.49E-05,0,3.19E-05,0,1.68E-05,0.000159193,0,4.03E-05,0,3.14E-05,2.93E-05,1.37E-05,4.67E-05
NA,NA,1.49E-05,0.000139099,0,0,3.35E-05,0,0,1.34E-05,0,4.71E-05,0,9.60E-05,6.22E-05
Firmicutes,Clostridia,0,0,0,0,6.71E-05,0,1.53E-05,0,0,0,0,0,3.11E-05
Firmicutes,Negativicutes,0,0,0.00010642,0,0,0,0,1.34E-05,5.03E-05,1.57E-05,1.47E-05,2.74E-05,0
Firmicutes,NA,0,3.09E-05,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,0,0,1.06E-05,7.47E-05,0,3.98E-05,0,6.72E-05,1.68E-05,0,0,1.37E-05,1.56E-05
Firmicutes,Clostridia,0.000163617,0,0,2.49E-05,0,0,0,0,1.68E-05,1.57E-05,2.93E-05,0,0
Firmicutes,Clostridia,1.49E-05,1.55E-05,0,2.49E-05,0,0,3.06E-05,0,6.70E-05,0,1.47E-05,1.37E-05,1.56E-05
Firmicutes,Clostridia,0,0,0,0,1.68E-05,0,0,0,1.68E-05,0,5.87E-05,1.37E-05,0
Firmicutes,Clostridia,4.46E-05,6.18E-05,0,0,1.68E-05,3.98E-05,0,0,0,3.14E-05,1.47E-05,0,0
Firmicutes,Erysipelotrichia,0,0,1.06E-05,0.000161812,5.03E-05,2.65E-05,0,1.34E-05,1.68E-05,3.14E-05,1.47E-05,0,0
Firmicutes,Clostridia,0,0,1.06E-05,2.49E-05,0,0,0,0,0,0,2.93E-05,0,1.56E-05
Firmicutes,NA,0,4.64E-05,0,0,0,0,1.53E-05,0,0,0,0,1.37E-05,0
Firmicutes,Clostridia,0,1.55E-05,0,0,0,0,0,0,1.68E-05,0,0,0,0
Firmicutes,Clostridia,1.49E-05,0.000154555,6.39E-05,0,0,0,3.06E-05,0,0,3.14E-05,0,0,0
Firmicutes,Erysipelotrichia,0,0,1.06E-05,6.22E-05,5.03E-05,0,1.53E-05,0,3.35E-05,0,1.47E-05,0,1.56E-05
Firmicutes,Clostridia,2.97E-05,1.55E-05,2.13E-05,0,1.68E-05,2.65E-05,3.06E-05,0,0,0,2.93E-05,0,3.11E-05
Firmicutes,NA,0,0.000262743,0,0,0,2.65E-05,0,0,0,0,0,8.22E-05,6.22E-05
Firmicutes,Clostridia,1.49E-05,7.73E-05,2.13E-05,1.24E-05,5.03E-05,9.29E-05,1.53E-05,0,0,1.57E-05,0,0,0
Firmicutes,Clostridia,1.49E-05,0,5.32E-05,0,1.68E-05,1.33E-05,1.53E-05,5.37E-05,0,4.71E-05,1.47E-05,0,0
Firmicutes,Clostridia,0,0,1.06E-05,0,0,2.65E-05,0,8.06E-05,0,0,4.40E-05,0,0
Firmicutes,Clostridia,4.46E-05,1.55E-05,0,0,0,2.65E-05,1.53E-05,1.34E-05,8.38E-05,1.57E-05,0,2.74E-05,0
Firmicutes,Clostridia,4.46E-05,0,2.13E-05,7.47E-05,0,1.33E-05,0,4.03E-05,0,0,0,1.37E-05,9.34E-05
Firmicutes,Clostridia,0.000178492,1.55E-05,0,0,3.35E-05,6.63E-05,0,0,1.68E-05,0,2.93E-05,0,0
Firmicutes,Clostridia,2.97E-05,3.09E-05,0,0,0,3.98E-05,7.65E-05,4.03E-05,0,0,1.47E-05,0,1.56E-05
NA,NA,0,0,0,0,0,0,0,0,0,0,0.000220116,0,0
Firmicutes,Clostridia,0,1.55E-05,1.06E-05,3.73E-05,0,1.33E-05,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,2.65E-05,0,0,0,0,2.93E-05,1.37E-05,1.56E-05
Bacteroidetes,NA,0,1.55E-05,0,3.73E-05,1.68E-05,0.000106129,0,0,3.35E-05,0,0,0,0
Bacteroidetes,NA,0,0,0,1.24E-05,0,0.000159193,0,1.34E-05,0,0,0,0,0
Firmicutes,Clostridia,5.95E-05,0,0,3.73E-05,0,0,1.53E-05,0,6.70E-05,1.57E-05,2.93E-05,1.37E-05,6.22E-05
Proteobacteria,Alphaproteobacteria,0.000193366,0.000108188,0,0,0,1.33E-05,1.53E-05,1.34E-05,0,0,0,2.74E-05,0
Firmicutes,Clostridia,0.000148743,0,0,0,3.35E-05,3.98E-05,0,0,1.68E-05,0,0,1.37E-05,0
Bacteroidetes,NA,1.49E-05,0,0,2.49E-05,1.68E-05,0.000225524,1.53E-05,0,1.68E-05,0,0,0,0
Bacteroidetes,Bacteroidia,0,0,5.32E-05,7.47E-05,1.68E-05,0,3.06E-05,1.34E-05,3.35E-05,1.57E-05,4.40E-05,0,0
Firmicutes,NA,5.95E-05,0,3.19E-05,0,0,0,3.06E-05,0,0.000100565,0,0,0.000137075,0
Firmicutes,NA,5.95E-05,0,0,0,5.03E-05,0,9.18E-05,0,6.70E-05,0,0,4.11E-05,0
Proteobacteria,Alphaproteobacteria,0,0,0,0,5.03E-05,0,0,1.34E-05,3.35E-05,0,0,4.11E-05,0
Firmicutes,NA,2.97E-05,1.55E-05,3.19E-05,0,1.68E-05,0,0,0,3.35E-05,0,0,0,0.000108936
Firmicutes,Clostridia,1.49E-05,3.09E-05,2.13E-05,1.24E-05,5.03E-05,1.33E-05,3.06E-05,0,0,6.28E-05,2.93E-05,0,3.11E-05
Firmicutes,Clostridia,0,1.55E-05,8.51E-05,1.24E-05,3.35E-05,1.33E-05,0,1.34E-05,0,1.57E-05,1.47E-05,0,1.56E-05
Firmicutes,Clostridia,0,0,0,0,1.68E-05,0,1.53E-05,0,0,0,0,0,6.22E-05
Firmicutes,Clostridia,1.49E-05,4.64E-05,0,0,0,0,3.06E-05,0,5.03E-05,0,0,0,0
Firmicutes,NA,0.00010412,0,4.26E-05,0,0,0,1.53E-05,0,1.68E-05,0,0,2.74E-05,0
Firmicutes,Clostridia,0,0,2.13E-05,0,3.35E-05,1.33E-05,0,5.37E-05,5.03E-05,0,1.47E-05,0,3.11E-05
Euryarchaeota,Thermoplasmata,1.49E-05,3.09E-05,0,0,3.35E-05,3.98E-05,3.06E-05,0,1.68E-05,7.85E-05,1.47E-05,5.48E-05,4.67E-05
Firmicutes,Clostridia,2.97E-05,1.55E-05,1.06E-05,0,3.35E-05,1.33E-05,3.06E-05,2.69E-05,1.68E-05,1.57E-05,1.47E-05,1.37E-05,9.34E-05
Firmicutes,Clostridia,0,1.55E-05,1.06E-05,0,6.71E-05,2.65E-05,0,4.03E-05,0,0,0,0,0
Firmicutes,Clostridia,2.97E-05,0,0,1.24E-05,3.35E-05,2.65E-05,4.59E-05,0,0,1.57E-05,0,1.37E-05,0
Bacteroidetes,Bacteroidia,8.92E-05,0,0,1.24E-05,5.03E-05,0,0,0,1.68E-05,0,0,0.000123367,6.22E-05
Firmicutes,Clostridia,0,0,3.19E-05,1.24E-05,3.35E-05,2.65E-05,0,5.37E-05,0,0,1.47E-05,2.74E-05,6.22E-05
Bacteroidetes,Bacteroidia,0.000118994,0,1.06E-05,0,5.03E-05,0,0,0,0,0,0,0.000178197,0
Firmicutes,Clostridia,0,1.55E-05,0.000180915,0,0,0,0,0,6.70E-05,0,0,8.22E-05,0
Firmicutes,Clostridia,4.46E-05,3.09E-05,0,0,8.38E-05,0,0.000107106,1.34E-05,1.68E-05,0,1.47E-05,4.11E-05,1.56E-05
Firmicutes,NA,2.97E-05,1.55E-05,0,8.71E-05,1.68E-05,6.63E-05,0,0,0,1.57E-05,1.47E-05,2.74E-05,0
Firmicutes,NA,0,0,0,6.22E-05,3.35E-05,0,1.53E-05,0,0,3.14E-05,0,1.37E-05,0
Firmicutes,NA,5.95E-05,0,0,0,0,2.65E-05,0.000351919,0,1.68E-05,0,0,0,1.56E-05
Firmicutes,Clostridia,0,0,0,2.49E-05,3.35E-05,0,3.06E-05,1.34E-05,0,0,0,0,0.000186747
Firmicutes,Clostridia,0,0,0,0.000211601,1.68E-05,0,0,0,0,0,5.87E-05,0,3.11E-05
Firmicutes,Clostridia,0,0,1.06E-05,0,0.000150883,5.31E-05,0,0,0,0,0,0,0
Firmicutes,Clostridia,1.49E-05,0,1.06E-05,0,1.68E-05,0,0.000107106,0,6.70E-05,0,4.40E-05,0,9.34E-05
Actinobacteria,Actinobacteria,5.95E-05,0,2.13E-05,8.71E-05,5.03E-05,0,1.53E-05,0,1.68E-05,0,1.47E-05,0,0
Firmicutes,Bacilli,0,0,0,0,5.03E-05,1.33E-05,0,0,6.70E-05,3.14E-05,0,1.37E-05,0
Firmicutes,Clostridia,0,0,1.06E-05,0.000112024,0,0,1.53E-05,0,0,0,0,0,0
Actinobacteria,Actinobacteria,0,0,0,7.47E-05,3.35E-05,1.33E-05,3.06E-05,0,1.68E-05,1.57E-05,1.47E-05,1.37E-05,4.67E-05
Firmicutes,Negativicutes,0,0,8.51E-05,0,0,7.96E-05,0,2.69E-05,3.35E-05,0,1.47E-05,0,0
Bacteroidetes,Bacteroidia,0,0,0,0.000174259,1.68E-05,6.63E-05,0,2.69E-05,0,0,0,0,1.56E-05
Firmicutes,Clostridia,5.95E-05,6.18E-05,2.13E-05,0,0,1.33E-05,0,1.34E-05,0,6.28E-05,2.93E-05,2.74E-05,0
Firmicutes,Clostridia,4.46E-05,0,0,9.96E-05,1.68E-05,2.65E-05,0,0,0,0.000109938,4.40E-05,0,1.56E-05
Bacteroidetes,Bacteroidia,0,0,0,0,1.68E-05,0,0,0.000161204,0,0,0.000161418,6.85E-05,1.56E-05
Firmicutes,Clostridia,0,0,0,0,3.35E-05,0,0,0,1.68E-05,0,1.47E-05,0,0
Firmicutes,Clostridia,0,0,0,0.000136918,0,0,0,0,0,1.57E-05,4.40E-05,0,1.56E-05
Firmicutes,Clostridia,0,0,0,1.24E-05,3.35E-05,0,0,0,1.68E-05,1.57E-05,2.93E-05,0,4.67E-05
Firmicutes,NA,0,0,0,0.000112024,1.68E-05,0,0,0,0,0.000141349,1.47E-05,1.37E-05,1.56E-05
Firmicutes,NA,1.49E-05,4.64E-05,1.06E-05,3.73E-05,0,0.000119395,4.59E-05,0,5.03E-05,3.14E-05,0,1.37E-05,1.56E-05
Firmicutes,NA,0.000223115,0,0,0,0,3.98E-05,0,0,5.03E-05,0,0,9.60E-05,0
Bacteroidetes,Bacteroidia,0,0,0,0,0.000335295,0,4.59E-05,0,0,0,0,1.37E-05,0
Firmicutes,NA,0,4.64E-05,0,0,0,5.31E-05,0,0,0.000100565,1.57E-05,0,6.85E-05,0.000124498
Firmicutes,Clostridia,0,0,0,0,0,0,0.00018361,1.34E-05,3.35E-05,0,0.000146744,0,1.56E-05
Bacteroidetes,Bacteroidia,8.92E-05,4.64E-05,0,4.98E-05,0.000100588,0,0,4.03E-05,1.68E-05,1.57E-05,4.40E-05,2.74E-05,3.11E-05
Firmicutes,Clostridia,0.000446229,0,2.13E-05,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0.00020824,0,0,0,5.03E-05,0,1.53E-05,2.69E-05,0,3.14E-05,0,0,1.56E-05
Firmicutes,Clostridia,0,6.18E-05,2.13E-05,1.24E-05,0,1.33E-05,3.06E-05,1.34E-05,0,0,0,0,0.000295683
Tenericutes,Mollicutes,0,0,1.06E-05,1.24E-05,0.000117353,0,0.000153008,4.03E-05,0,4.71E-05,4.40E-05,1.37E-05,1.56E-05
Euryarchaeota,Thermoplasmata,0,0,0,1.24E-05,0,1.33E-05,9.18E-05,1.34E-05,0.000167608,3.14E-05,4.40E-05,5.48E-05,0
Firmicutes,Clostridia,0,0,5.32E-05,1.24E-05,0.000435883,0,0,0,0,0,0,0,0
Firmicutes,NA,0,0,2.13E-05,0,0,0,0,1.34E-05,5.03E-05,0,0,1.37E-05,0.000326808
Firmicutes,NA,0,0,0,0,0,3.98E-05,0,1.34E-05,0,0,0,0.000287857,4.67E-05
Spirochaetes,Spirochaetia,0,0,0,0,0,0.000106129,0,0,0,0,0,0,0
Firmicutes,Bacilli,1.49E-05,0,4.26E-05,0,1.68E-05,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,2.97E-05,0,0,1.24E-05,1.68E-05,0,0,0,1.68E-05,0,0,0,0
Firmicutes,Clostridia,1.49E-05,0,0,1.24E-05,0,2.65E-05,0,1.34E-05,5.03E-05,1.57E-05,0,2.74E-05,0
Firmicutes,Clostridia,1.49E-05,0,0,2.49E-05,1.68E-05,0,0,6.72E-05,0,7.85E-05,5.87E-05,1.37E-05,0
Firmicutes,Clostridia,0,3.09E-05,0,0,1.68E-05,0,0,0,6.70E-05,0,1.47E-05,6.85E-05,0
NA,NA,0,0,0,0,0,0,0,2.69E-05,0,0,2.93E-05,0,0
Firmicutes,Clostridia,5.95E-05,3.09E-05,0,0,0,0,0,0,0,0,1.47E-05,6.85E-05,4.67E-05
Firmicutes,Erysipelotrichia,0,0,1.06E-05,4.98E-05,0,6.63E-05,0,0,0,1.57E-05,1.47E-05,1.37E-05,1.56E-05
Firmicutes,Clostridia,0,0,7.45E-05,0,3.35E-05,1.33E-05,1.53E-05,1.34E-05,0,1.57E-05,0,1.37E-05,1.56E-05
Firmicutes,Clostridia,1.49E-05,1.55E-05,1.06E-05,0,1.68E-05,6.63E-05,3.06E-05,0,5.03E-05,0,0,0,3.11E-05
Firmicutes,Clostridia,1.49E-05,4.64E-05,2.13E-05,0,1.68E-05,2.65E-05,0,4.03E-05,5.03E-05,0,0,2.74E-05,3.11E-05
Firmicutes,NA,0.000178492,0,2.13E-05,0,0,0,1.53E-05,0,3.35E-05,0,0,4.11E-05,0
Firmicutes,Erysipelotrichia,0.000133869,0,0,0,1.68E-05,1.33E-05,0,0,5.03E-05,0,0,6.85E-05,3.11E-05
Firmicutes,Clostridia,0,0,5.32E-05,0,1.68E-05,1.33E-05,0,0,0,0,8.80E-05,0,4.67E-05
Firmicutes,Clostridia,0,1.55E-05,0,0,1.68E-05,2.65E-05,3.06E-05,0,3.35E-05,0,0,4.11E-05,0
Firmicutes,Clostridia,1.49E-05,1.55E-05,2.13E-05,1.24E-05,0,3.98E-05,3.06E-05,4.03E-05,0,1.57E-05,1.47E-05,0,1.56E-05
Firmicutes,Clostridia,1.49E-05,0.000185466,0,0,0,0,1.53E-05,0,3.35E-05,0,0,6.85E-05,0
Firmicutes,Clostridia,0,0,3.19E-05,7.47E-05,3.35E-05,1.33E-05,0,1.34E-05,1.68E-05,6.28E-05,1.47E-05,1.37E-05,0
Tenericutes,Mollicutes,1.49E-05,1.55E-05,1.06E-05,9.96E-05,3.35E-05,0,1.53E-05,0,1.68E-05,0,1.47E-05,2.74E-05,4.67E-05
Firmicutes,Clostridia,0,0,0,1.24E-05,0,0,0,0,1.68E-05,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,0,0,0,0,0,0,1.37E-05,0
Firmicutes,Clostridia,0.00010412,0,0,0,1.68E-05,0,0,0,3.35E-05,0,0,1.37E-05,0
Firmicutes,Clostridia,0,0,0,0,0,0,1.53E-05,1.34E-05,0,0,0,1.37E-05,1.56E-05
Firmicutes,Clostridia,1.49E-05,0,0,0,1.68E-05,0,0,1.34E-05,6.70E-05,0,2.93E-05,0,0
Firmicutes,Negativicutes,0,0,1.06E-05,0,0,0.000145927,0,2.69E-05,0,0,2.93E-05,0,0
Firmicutes,Clostridia,2.97E-05,0,4.26E-05,3.73E-05,1.68E-05,2.65E-05,0,2.69E-05,1.68E-05,3.14E-05,2.93E-05,0,0
Bacteroidetes,Bacteroidia,2.97E-05,0,0,0,8.38E-05,0,0,0,0,0,8.80E-05,0,0
Firmicutes,Clostridia,0,0,0,2.49E-05,0,2.65E-05,7.65E-05,0,3.35E-05,0,1.47E-05,0,0
Firmicutes,Clostridia,1.49E-05,3.09E-05,1.06E-05,4.98E-05,0,2.65E-05,0,1.34E-05,1.68E-05,0,0,0,9.34E-05
Firmicutes,Clostridia,0,0,0,6.22E-05,1.68E-05,1.33E-05,0,2.69E-05,0,4.71E-05,0,0,1.56E-05
Firmicutes,Clostridia,0,0,0,1.24E-05,0,3.98E-05,1.53E-05,8.06E-05,0,0,2.93E-05,1.37E-05,0
Firmicutes,Clostridia,5.95E-05,0,0,0,0,0,0,4.03E-05,0,0,0,0,0
Actinobacteria,Actinobacteria,1.49E-05,0,0,0.000161812,0,6.63E-05,1.53E-05,4.03E-05,0,1.57E-05,0,0,3.11E-05
Firmicutes,Clostridia,1.49E-05,1.55E-05,0,0,0,0,3.06E-05,1.34E-05,1.68E-05,7.85E-05,7.34E-05,5.48E-05,0
Firmicutes,Clostridia,1.49E-05,0,0,0,0,0,0,1.34E-05,0,0,0,0,0
NA,NA,0,0,1.06E-05,0,0,0,0.000153008,2.69E-05,0.000100565,4.71E-05,0,0,6.22E-05
Firmicutes,Clostridia,4.46E-05,0,2.13E-05,2.49E-05,0,1.33E-05,0,5.37E-05,0,0,2.93E-05,0,0.000108936
Firmicutes,Clostridia,0,0,0,3.73E-05,1.68E-05,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,1.49E-05,0,5.32E-05,1.24E-05,0,0,1.53E-05,0,0,6.28E-05,1.47E-05,2.74E-05,1.56E-05
Firmicutes,Bacilli,0,0,0,0,0.00031853,2.65E-05,0,0.000107469,0,0,0,1.37E-05,0
Firmicutes,Clostridia,1.49E-05,4.64E-05,0,0,0,0,1.53E-05,0,0.000184369,0,0,0.000150782,0
Proteobacteria,Betaproteobacteria,1.49E-05,0,0,2.49E-05,6.71E-05,0,0,2.69E-05,0,1.57E-05,2.93E-05,1.37E-05,1.56E-05
Firmicutes,NA,0,1.55E-05,0,1.24E-05,1.68E-05,1.33E-05,0,0,0,4.71E-05,0,0.000205612,4.67E-05
Firmicutes,Clostridia,1.49E-05,0,4.26E-05,0,0,9.29E-05,0,1.34E-05,0,6.28E-05,1.47E-05,0,1.56E-05
Firmicutes,Clostridia,0,0,4.26E-05,0,0,0,0,0,0,0.000266993,0,0,0.000108936
Firmicutes,Clostridia,1.49E-05,0,4.26E-05,8.71E-05,1.68E-05,1.33E-05,0,5.37E-05,0,0,1.47E-05,0,0
Firmicutes,Clostridia,0,0,4.26E-05,1.24E-05,1.68E-05,1.33E-05,6.12E-05,0,1.68E-05,1.57E-05,0,0,0
Firmicutes,Clostridia,4.46E-05,3.09E-05,0,0,0,0,7.65E-05,1.34E-05,0,4.71E-05,5.87E-05,0,0
Firmicutes,Clostridia,0,0,0,0,0,6.63E-05,1.53E-05,0,1.68E-05,0.000141349,0,2.74E-05,0
Firmicutes,Clostridia,0,0,0,7.47E-05,5.03E-05,1.33E-05,3.06E-05,6.72E-05,3.35E-05,0,2.93E-05,0,1.56E-05
Bacteroidetes,Bacteroidia,0,3.09E-05,5.32E-05,2.49E-05,1.68E-05,3.98E-05,3.06E-05,0,0,1.57E-05,4.40E-05,0,3.11E-05
Firmicutes,Clostridia,0,0,1.06E-05,4.98E-05,1.68E-05,0,0,0,0,0,0,0,0.000233434
NA,NA,1.49E-05,1.55E-05,0,3.73E-05,3.35E-05,1.33E-05,6.12E-05,1.34E-05,0,1.57E-05,0,1.37E-05,0.000108936
Bacteroidetes,Bacteroidia,0,0,7.45E-05,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,NA,1.49E-05,0,2.13E-05,0,0,0,0.000107106,0,0,0,0,0,0
Proteobacteria,Gammaproteobacteria,2.97E-05,0,0,0,0,6.63E-05,0,4.03E-05,1.68E-05,0,4.40E-05,1.37E-05,0
Firmicutes,NA,0,1.55E-05,1.06E-05,0,0,0,1.53E-05,0,1.68E-05,4.71E-05,5.87E-05,0.000137075,1.56E-05
NA,NA,2.97E-05,0.000309109,0,0,0,2.65E-05,0,0,0,0,0,2.74E-05,3.11E-05
Firmicutes,Clostridia,2.97E-05,9.27E-05,2.13E-05,0,1.68E-05,0,1.53E-05,0,0,1.57E-05,0,4.11E-05,0
Proteobacteria,Betaproteobacteria,1.49E-05,0,0,4.98E-05,1.68E-05,0,0,1.34E-05,1.68E-05,4.71E-05,0,0,1.56E-05
Firmicutes,Clostridia,4.46E-05,0,5.32E-05,0,1.68E-05,0,0,0,0,1.57E-05,1.47E-05,1.37E-05,3.11E-05
Firmicutes,Clostridia,4.46E-05,0,0,0,0,0,0,0,0,0,0,0,0.00014006
Bacteroidetes,Bacteroidia,0,0,4.26E-05,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,0,0,1.34E-05,0,4.71E-05,0,0,0
Firmicutes,Clostridia,2.97E-05,0,1.06E-05,0,0,0,0,0,0,1.57E-05,0,0,3.11E-05
Proteobacteria,Gammaproteobacteria,2.97E-05,0,0,0,8.38E-05,1.33E-05,0,0,0,3.14E-05,0,0,0
Firmicutes,Clostridia,0.000148743,1.55E-05,0,0,0,1.33E-05,0,0,0,0,0,2.74E-05,0
Bacteroidetes,Bacteroidia,1.49E-05,0,2.13E-05,0,0,0,1.53E-05,5.37E-05,3.35E-05,0,0.000117395,8.22E-05,3.11E-05
Firmicutes,Clostridia,0,4.64E-05,1.06E-05,0,5.03E-05,0,1.53E-05,0,0,0.000141349,7.34E-05,0,0
Firmicutes,Clostridia,0,0,0,0,1.68E-05,0,0,2.69E-05,6.70E-05,0,4.40E-05,0,0
Firmicutes,Clostridia,0,0,6.39E-05,1.24E-05,0,3.98E-05,0,5.37E-05,0,4.71E-05,1.47E-05,0,0
Proteobacteria,Deltaproteobacteria,0,1.55E-05,0,0,1.68E-05,0,0,0,1.68E-05,0,5.87E-05,0,0
Firmicutes,Clostridia,1.49E-05,7.73E-05,4.26E-05,0,0,0,1.53E-05,0,0,0,0,0,0
Firmicutes,Clostridia,4.46E-05,0,1.06E-05,0,0,2.65E-05,0,0,0,4.71E-05,0,1.37E-05,6.22E-05
Firmicutes,Clostridia,0,0,5.32E-05,0,1.68E-05,1.33E-05,4.59E-05,1.34E-05,1.68E-05,4.71E-05,2.93E-05,1.37E-05,0
NA,NA,0,0,5.32E-05,0,6.71E-05,0,0,0,0.000100565,6.28E-05,0,2.74E-05,3.11E-05
Firmicutes,Clostridia,2.97E-05,0,5.32E-05,0,0,0,1.53E-05,4.03E-05,0,0,0,4.11E-05,0.000186747
Firmicutes,Clostridia,0.000148743,0,1.06E-05,0,1.68E-05,1.33E-05,0,0,3.35E-05,0,4.40E-05,1.37E-05,0
Firmicutes,Clostridia,0,0,0,0,3.35E-05,0,7.65E-05,0,3.35E-05,3.14E-05,2.93E-05,4.11E-05,1.56E-05
Firmicutes,Clostridia,1.49E-05,3.09E-05,0,0,0,0,6.12E-05,0,1.68E-05,1.57E-05,1.47E-05,2.74E-05,0
Proteobacteria,Gammaproteobacteria,1.49E-05,0,0,0,1.68E-05,5.31E-05,0,1.34E-05,1.68E-05,0,5.87E-05,4.11E-05,0
Firmicutes,Clostridia,0,0,6.39E-05,2.49E-05,5.03E-05,0,0,0,0,1.57E-05,2.93E-05,0,3.11E-05
Bacteroidetes,Bacteroidia,2.97E-05,1.55E-05,0,0,3.35E-05,1.33E-05,1.53E-05,6.72E-05,0,1.57E-05,0,0.000164489,4.67E-05
Firmicutes,Negativicutes,1.49E-05,1.55E-05,2.13E-05,3.73E-05,5.03E-05,5.31E-05,0,0,3.35E-05,0,0,2.74E-05,0
Firmicutes,NA,0,0,0,0,3.35E-05,0,1.53E-05,0.000107469,1.68E-05,0.000125644,0,0,0
Firmicutes,Clostridia,5.95E-05,6.18E-05,0,0,0.000134118,1.33E-05,1.53E-05,0,0,0,0,0,0
Firmicutes,Clostridia,4.46E-05,4.64E-05,0,1.24E-05,0,0,0,0,0.000100565,3.14E-05,0,1.37E-05,1.56E-05
Firmicutes,Clostridia,4.46E-05,1.55E-05,0,2.49E-05,1.68E-05,0,4.59E-05,2.69E-05,8.38E-05,0,2.93E-05,0,3.11E-05
Firmicutes,Clostridia,0,0,8.51E-05,1.24E-05,3.35E-05,0,0,5.37E-05,0,4.71E-05,0,0,0.000108936
Bacteroidetes,Bacteroidia,0,0,0,0,0,0,0,0,0,1.57E-05,0,0,0
NA,NA,1.49E-05,0,1.06E-05,0,1.68E-05,5.31E-05,7.65E-05,0,0.000117326,7.85E-05,0,8.22E-05,0
Firmicutes,NA,7.44E-05,0,0,0,0,0,0,0,3.35E-05,9.42E-05,0,0,0
Bacteroidetes,Bacteroidia,0,0,1.06E-05,0,3.35E-05,0.000145927,0,0,0,0,0,0,4.67E-05
